emp_id,week_start,week,department,role_level,manager_id,base_skill,baseline_stress,workload,tasks_completed,avg_task_difficulty,hours_worked,overtime_hours,idle_time_ratio,msg_count,avg_sentiment,meetings,leave_days,task_on_time_ratio,productivity_index,burnout_score,burnout_risk
525,2024-03-11,11,product,senior,53,70.6,0.085,0.783,7,1.98,39.6,0.0,0.102,49,0.256,3,0,0.901,44.63,0.155,Low
525,2024-03-18,12,product,senior,53,70.6,0.085,0.665,7,2.95,41.5,0.0,0.126,50,0.433,4,1,0.87,44.13,0.141,Low
525,2024-03-25,13,product,senior,53,70.6,0.085,0.907,7,1.87,38.7,0.0,0.111,69,0.255,2,0,0.989,46.4,0.082,Low
525,2024-04-01,14,product,senior,53,70.6,0.085,0.867,4,2.49,43.0,0.0,0.194,27,0.102,1,1,1.0,39.52,0.091,Low
525,2024-04-08,15,product,senior,53,70.6,0.085,1.103,4,3.32,38.1,0.0,0.108,40,-0.061,4,0,0.913,36.94,0.108,Low
525,2024-04-15,16,product,senior,53,70.6,0.085,1.416,4,4.18,43.7,1.57,0.187,49,0.741,7,0,0.796,36.25,0.159,Low
525,2024-04-22,17,product,senior,53,70.6,0.085,1.624,4,4.92,54.7,9.66,0.15,60,0.181,8,0,0.896,34.93,0.302,Low
525,2024-04-29,18,product,senior,53,70.6,0.085,1.8,0,4.96,53.3,10.39,0.144,65,0.262,6,0,0.778,27.32,0.347,Medium
525,2024-05-06,19,product,senior,53,70.6,0.085,0.765,4,2.83,43.6,0.0,0.135,44,0.571,1,0,0.898,41.22,0.165,Low
525,2024-05-13,20,product,senior,53,70.6,0.085,1.051,4,3.23,41.2,4.38,0.137,53,0.661,1,0,0.871,41.22,0.236,Low
526,2024-01-01,1,support,junior,53,54.9,0.016,1.482,0,4.47,42.7,3.88,0.122,76,-0.126,7,0,0.85,26.2,0.219,Low
526,2024-01-08,2,support,junior,53,54.9,0.016,1.107,5,3.28,40.9,2.39,0.134,70,0.355,5,0,0.994,41.13,0.156,Low
526,2024-01-15,3,support,junior,53,54.9,0.016,1.203,5,2.59,32.8,0.0,0.121,44,0.296,2,0,0.906,41.45,0.124,Low
526,2024-01-22,4,support,junior,53,54.9,0.016,1.367,3,3.81,47.4,7.57,0.146,55,0.035,7,0,0.781,31.26,0.307,Low
526,2024-01-29,5,support,junior,53,54.9,0.016,1.497,1,3.7,44.2,5.64,0.164,64,-0.017,5,0,0.813,28.61,0.296,Low
526,2024-02-05,6,support,junior,53,54.9,0.016,0.994,3,2.48,45.6,2.61,0.123,53,0.516,4,0,0.901,37.55,0.224,Low
526,2024-02-12,7,support,junior,53,54.9,0.016,1.016,1,2.82,43.5,2.6,0.164,50,0.059,4,1,0.956,31.72,0.219,Low
526,2024-02-19,8,support,junior,53,54.9,0.016,0.674,6,1.94,39.9,0.0,0.123,38,0.233,6,0,1.0,42.06,0.087,Low
526,2024-02-26,9,support,junior,53,54.9,0.016,1.04,5,2.39,40.8,0.0,0.147,46,0.194,4,0,0.858,38.68,0.122,Low
526,2024-03-04,10,support,junior,53,54.9,0.016,0.669,6,1.59,40.6,0.0,0.109,44,0.344,4,0,0.999,43.97,0.104,Low
526,2024-03-11,11,support,junior,53,54.9,0.016,0.578,6,1.0,37.6,0.0,0.208,62,0.713,0,0,0.856,44.53,0.118,Low
526,2024-03-18,12,support,junior,53,54.9,0.016,0.759,5,1.36,40.9,0.0,0.02,34,0.435,3,0,0.978,44.18,0.087,Low
526,2024-03-25,13,support,junior,53,54.9,0.016,0.875,5,2.67,38.9,1.05,0.131,34,0.435,1,0,0.837,41.56,0.134,Low
526,2024-04-01,14,support,junior,53,54.9,0.016,0.902,6,2.55,40.2,2.04,0.08,39,0.263,8,0,0.922,40.53,0.143,Low
526,2024-04-08,15,support,junior,53,54.9,0.016,0.884,3,2.41,39.9,0.0,0.087,71,0.755,5,0,0.891,38.54,0.109,Low
526,2024-04-15,16,support,junior,53,54.9,0.016,1.172,5,2.68,43.0,3.19,0.127,42,0.139,0,0,0.977,42.82,0.154,Low
526,2024-04-22,17,support,junior,53,54.9,0.016,1.8,3,4.1,51.5,10.02,0.041,52,0.394,8,0,0.859,35.19,0.29,Low
526,2024-04-29,18,support,junior,53,54.9,0.016,1.568,2,4.21,45.3,9.85,0.104,51,0.261,6,0,0.875,33.12,0.322,Low
526,2024-05-06,19,support,junior,53,54.9,0.016,1.346,4,3.36,44.6,4.8,0.118,43,-0.031,4,0,0.926,37.13,0.245,Low
526,2024-05-13,20,support,junior,53,54.9,0.016,1.157,2,2.47,48.6,6.84,0.09,53,0.25,2,0,0.742,33.62,0.327,Low
527,2024-01-01,1,product,mid,53,59.4,0.03,0.936,5,3.29,40.6,2.62,0.161,33,0.535,0,0,0.964,44.11,0.156,Low
527,2024-01-08,2,product,mid,53,59.4,0.03,1.22,1,2.96,50.2,9.63,0.106,65,0.075,5,0,0.753,29.04,0.314,Low
527,2024-01-15,3,product,mid,53,59.4,0.03,1.344,5,3.52,33.4,0.0,0.108,71,0.661,3,0,0.883,42.55,0.116,Low
527,2024-01-22,4,product,mid,53,59.4,0.03,1.028,5,3.16,35.8,0.0,0.103,55,0.17,3,0,0.933,40.92,0.118,Low
527,2024-01-29,5,product,mid,53,59.4,0.03,0.967,4,3.06,44.0,1.5,0.156,53,0.026,3,0,0.855,36.37,0.17,Low
527,2024-02-05,6,product,mid,53,59.4,0.03,1.164,1,3.22,38.8,0.0,0.039,61,0.372,4,0,0.939,34.91,0.12,Low
527,2024-02-12,7,product,mid,53,59.4,0.03,1.317,2,2.93,51.3,7.26,0.182,28,0.455,2,0,0.86,35.03,0.262,Low
527,2024-02-19,8,product,mid,53,59.4,0.03,1.492,1,4.37,52.4,10.59,0.175,38,0.429,6,0,0.868,30.92,0.31,Low
527,2024-02-26,9,product,mid,53,59.4,0.03,0.571,9,1.0,41.7,0.0,0.086,46,0.465,2,0,1.0,51.75,0.103,Low
527,2024-03-04,10,product,mid,53,59.4,0.03,0.886,6,3.51,36.8,0.0,0.116,37,0.599,2,0,0.951,45.61,0.106,Low
527,2024-03-11,11,product,mid,53,59.4,0.03,0.5,11,1.0,41.1,0.0,0.182,53,0.663,0,0,0.904,54.77,0.104,Low
527,2024-03-18,12,product,mid,53,59.4,0.03,0.573,5,1.06,41.3,0.0,0.09,52,0.174,3,0,0.987,41.94,0.089,Low
527,2024-03-25,13,product,mid,53,59.4,0.03,0.593,4,2.72,35.0,0.0,0.081,62,0.59,1,0,0.994,43.57,0.086,Low
527,2024-04-01,14,product,mid,53,59.4,0.03,0.863,3,2.12,45.7,0.0,0.187,40,0.293,2,2,0.839,35.69,0.121,Low
527,2024-04-08,15,product,mid,53,59.4,0.03,1.316,4,4.1,47.7,3.36,0.116,38,0.493,4,0,0.906,39.49,0.173,Low
527,2024-04-15,16,product,mid,53,59.4,0.03,1.8,1,4.79,49.3,6.79,0.087,40,0.167,7,0,0.779,29.0,0.282,Low
527,2024-04-22,17,product,mid,53,59.4,0.03,1.542,6,4.51,42.6,8.97,0.189,28,0.025,6,0,0.869,38.07,0.308,Low
527,2024-04-29,18,product,mid,53,59.4,0.03,1.166,3,3.32,42.0,0.0,0.056,46,0.367,6,0,0.916,36.85,0.15,Low
527,2024-05-06,19,product,mid,53,59.4,0.03,1.018,5,2.39,48.1,4.17,0.15,54,-0.297,1,0,0.748,36.28,0.268,Low
527,2024-05-13,20,product,mid,53,59.4,0.03,1.19,4,3.5,38.9,0.0,0.126,59,0.134,8,0,0.898,35.08,0.166,Low
528,2024-01-01,1,support,senior,53,66.3,0.428,1.222,2,2.95,43.8,8.92,0.246,49,-0.15,4,0,0.817,29.23,0.484,Medium
528,2024-01-08,2,support,senior,53,66.3,0.428,1.134,2,2.25,44.5,3.63,0.272,43,0.541,6,0,0.76,30.28,0.41,Medium
528,2024-01-15,3,support,senior,53,66.3,0.428,1.001,3,1.9,38.7,0.0,0.154,59,0.143,6,0,0.856,33.37,0.323,Low
528,2024-01-22,4,support,senior,53,66.3,0.428,1.18,1,2.94,37.5,0.0,0.179,55,0.062,4,0,0.923,31.02,0.311,Low
528,2024-01-29,5,support,senior,53,66.3,0.428,1.218,6,3.01,40.1,2.77,0.164,26,0.128,3,0,0.847,40.38,0.368,Medium
528,2024-02-05,6,support,senior,53,66.3,0.428,1.002,2,2.91,37.9,0.0,0.181,37,0.397,2,0,0.866,34.85,0.316,Low
528,2024-02-12,7,support,senior,53,66.3,0.428,1.691,3,4.06,46.3,12.41,0.278,38,0.001,12,0,0.857,27.32,0.515,Medium
528,2024-02-19,8,support,senior,53,66.3,0.428,0.924,3,1.65,38.3,0.0,0.151,44,0.043,5,0,0.982,35.39,0.3,Low
528,2024-02-26,9,support,senior,53,66.3,0.428,0.752,2,1.87,42.8,0.0,0.222,53,0.226,0,0,0.925,35.43,0.312,Low
528,2024-03-04,10,support,senior,53,66.3,0.428,0.904,1,1.54,44.7,2.88,0.21,66,0.111,0,0,0.799,31.26,0.356,Medium
528,2024-03-11,11,support,senior,53,66.3,0.428,0.901,3,1.92,41.8,0.0,0.202,46,0.559,0,0,0.975,40.03,0.257,Low
528,2024-03-18,12,support,senior,53,66.3,0.428,0.849,1,1.97,43.8,0.0,0.178,63,0.38,2,0,0.911,33.6,0.284,Low
528,2024-03-25,13,support,senior,53,66.3,0.428,1.02,2,2.53,35.2,0.0,0.106,49,0.081,4,1,0.87,33.29,0.284,Low
528,2024-04-01,14,support,senior,53,66.3,0.428,0.89,5,2.37,40.8,0.0,0.209,28,0.614,4,0,0.912,40.66,0.206,Low
528,2024-04-08,15,support,senior,53,66.3,0.428,1.8,0,4.37,53.4,12.19,0.188,55,-0.083,8,1,0.799,24.08,0.436,Medium
528,2024-04-15,16,support,senior,53,66.3,0.428,1.255,4,3.7,35.5,0.0,0.159,42,0.465,3,0,0.873,38.79,0.19,Low
528,2024-04-22,17,support,senior,53,66.3,0.428,0.96,3,2.75,47.1,2.46,0.163,67,-0.195,3,0,0.896,33.89,0.266,Low
528,2024-04-29,18,support,senior,53,66.3,0.428,1.175,1,3.17,44.1,0.0,0.152,32,0.288,0,0,0.898,34.49,0.214,Low
528,2024-05-06,19,support,senior,53,66.3,0.428,1.003,0,2.16,54.8,10.74,0.111,70,-0.215,2,0,0.936,30.13,0.393,Medium
528,2024-05-13,20,support,senior,53,66.3,0.428,1.088,0,2.16,43.1,0.0,0.158,60,0.084,3,0,0.886,29.59,0.223,Low
529,2024-01-01,1,support,mid,53,66.2,0.341,0.901,1,2.18,39.6,0.0,0.203,41,0.164,7,1,0.909,29.2,0.273,Low
529,2024-01-08,2,support,mid,53,66.2,0.341,1.146,0,2.35,42.3,0.36,0.066,41,0.32,3,0,0.859,31.75,0.221,Low
529,2024-01-15,3,support,mid,53,66.2,0.341,1.325,4,2.67,45.0,3.78,0.144,64,-0.234,5,0,0.838,33.83,0.299,Low
529,2024-01-22,4,support,mid,53,66.2,0.341,1.336,3,3.95,45.7,4.51,0.16,74,-0.063,5,0,0.82,32.29,0.317,Low
529,2024-01-29,5,support,mid,53,66.2,0.341,1.213,0,3.35,39.9,1.72,0.165,61,0.015,6,0,0.855,26.93,0.277,Low
529,2024-02-05,6,support,mid,53,66.2,0.341,1.721,1,4.22,50.8,10.63,0.211,39,0.254,7,0,0.754,27.21,0.443,Medium
529,2024-02-12,7,support,mid,53,66.2,0.341,0.572,5,1.98,40.3,0.0,0.15,56,0.01,0,0,0.946,41.36,0.249,Low
529,2024-02-19,8,support,mid,53,66.2,0.341,1.012,1,2.83,45.9,1.08,0.075,47,0.012,3,0,0.91,32.72,0.27,Low
529,2024-02-26,9,support,mid,53,66.2,0.341,0.958,2,2.32,41.7,0.0,0.092,56,0.228,2,0,0.876,35.48,0.248,Low
529,2024-03-04,10,support,mid,53,66.2,0.341,0.706,4,1.35,44.4,0.0,0.181,50,0.072,4,0,0.938,36.88,0.238,Low
529,2024-03-11,11,support,mid,53,66.2,0.341,0.765,4,2.03,43.0,0.0,0.198,49,-0.436,1,0,0.837,34.32,0.26,Low
529,2024-03-18,12,support,mid,53,66.2,0.341,0.736,2,2.54,39.1,0.33,0.19,47,0.463,1,0,0.982,37.36,0.23,Low
529,2024-03-25,13,support,mid,53,66.2,0.341,1.075,0,2.21,44.4,2.57,0.181,58,0.199,1,0,0.78,29.4,0.308,Low
529,2024-04-01,14,support,mid,53,66.2,0.341,1.68,0,4.37,43.5,4.78,0.083,44,0.372,9,1,0.871,28.42,0.333,Medium
529,2024-04-08,15,support,mid,53,66.2,0.341,1.12,0,2.59,46.2,3.72,0.193,55,0.47,3,0,0.857,30.56,0.292,Low
529,2024-04-15,16,support,mid,53,66.2,0.341,1.094,0,2.27,42.6,4.24,0.109,42,0.149,1,0,0.836,31.07,0.307,Low
529,2024-04-22,17,support,mid,53,66.2,0.341,1.429,1,3.21,47.8,7.84,0.175,52,-0.102,6,0,0.869,28.27,0.381,Medium
529,2024-04-29,18,support,mid,53,66.2,0.6179947273658553,1.301,0,3.04,40.1,11.76903910335757,0.188,67,-0.6305195284378782,4,0,0.4871842475979108,19.0,0.665,High
529,2024-05-06,19,support,mid,53,66.2,0.341,1.066,3,1.72,43.8,0.0,0.02,50,0.005,1,0,0.947,38.97,0.221,Low
529,2024-05-13,20,support,mid,53,66.2,0.341,1.194,1,3.37,39.1,0.0,0.112,48,0.226,4,0,0.751,30.25,0.274,Low
530,2024-01-01,1,marketing,junior,53,62.7,0.282,0.775,9,1.98,44.2,1.8,0.139,42,0.487,3,0,0.894,48.88,0.257,Low
530,2024-01-08,2,marketing,junior,53,62.7,0.282,1.38,5,4.15,47.2,6.62,0.15,50,0.261,5,0,0.879,38.7,0.364,Medium
530,2024-01-15,3,marketing,junior,53,62.7,0.282,1.003,3,2.97,44.0,0.52,0.101,34,-0.34,5,0,0.936,33.53,0.259,Low
530,2024-01-22,4,marketing,junior,53,62.7,0.282,1.372,5,3.83,50.2,3.68,0.162,52,-0.109,4,0,0.818,36.33,0.329,Low
530,2024-01-29,5,marketing,junior,53,62.7,0.282,1.794,2,5.0,46.7,10.74,0.143,15,0.224,7,0,0.799,30.63,0.445,Medium
530,2024-02-05,6,marketing,junior,53,62.7,0.282,1.069,7,3.41,35.6,0.0,0.107,40,-0.134,10,0,0.863,37.96,0.271,Low
530,2024-02-12,7,marketing,junior,53,62.7,0.282,0.949,5,3.19,38.5,0.0,0.154,36,0.287,3,0,0.948,40.97,0.242,Low
530,2024-02-19,8,marketing,junior,53,62.7,0.282,1.22,3,3.64,48.9,4.57,0.177,61,-0.428,4,0,0.938,32.57,0.339,Medium
530,2024-02-26,9,marketing,junior,53,62.7,0.282,0.962,4,2.24,38.6,5.1,0.152,66,0.619,3,0,0.92,40.38,0.362,Medium
530,2024-03-04,10,marketing,junior,53,62.7,0.282,0.654,8,1.31,39.4,0.0,0.238,30,0.356,0,1,0.925,47.09,0.254,Low
530,2024-03-11,11,marketing,junior,53,62.7,0.282,0.75,6,2.35,36.9,0.0,0.146,58,0.363,4,0,0.946,42.74,0.184,Low
530,2024-03-18,12,marketing,junior,53,62.7,0.282,0.784,5,1.77,40.1,0.0,0.194,32,0.174,0,0,0.916,41.08,0.172,Low
530,2024-03-25,13,marketing,junior,53,62.7,0.282,0.99,4,2.94,43.9,0.0,0.186,36,-0.0,3,0,0.884,36.21,0.171,Low
530,2024-04-01,14,marketing,junior,53,62.7,0.5303424728825137,1.398,5,3.32,47.7,12.181513766585274,0.077,42,-0.5966232761214887,3,0,0.4913615749214377,30.86,0.611,Medium
530,2024-04-08,15,marketing,junior,53,62.7,0.282,1.091,6,3.47,36.4,0.0,0.096,56,0.299,1,0,0.931,44.69,0.155,Low
530,2024-04-15,16,marketing,junior,53,62.7,0.282,0.893,4,2.63,44.2,0.0,0.163,49,-0.129,1,0,0.865,36.8,0.176,Low
530,2024-04-22,17,marketing,junior,53,62.7,0.282,1.2,4,3.3,34.0,2.25,0.101,44,0.414,5,0,0.923,38.97,0.203,Low
530,2024-04-29,18,marketing,junior,53,62.7,0.282,1.607,3,3.74,53.9,8.7,0.161,21,0.223,7,0,0.881,33.45,0.331,Medium
530,2024-05-06,19,marketing,junior,53,62.7,0.282,1.28,4,3.49,51.7,2.58,0.108,62,-0.143,6,2,0.779,33.35,0.266,Low
530,2024-05-13,20,marketing,junior,53,62.7,0.282,0.93,0,2.23,40.4,0.0,0.103,39,0.223,3,0,0.885,31.09,0.179,Low
531,2024-01-01,1,marketing,mid,54,64.0,0.256,0.989,7,3.08,46.7,5.38,0.127,60,0.293,4,0,0.821,42.68,0.333,Medium
531,2024-01-08,2,marketing,mid,54,64.0,0.256,1.006,8,3.13,42.9,1.16,0.179,51,-0.059,2,1,0.835,43.37,0.257,Low
531,2024-01-15,3,marketing,mid,54,64.0,0.256,1.08,5,3.21,40.9,0.17,0.153,42,-0.04,1,0,0.946,40.49,0.174,Low
531,2024-01-22,4,marketing,mid,54,64.0,0.256,1.416,4,2.99,37.1,1.29,0.087,46,-0.114,8,0,0.799,32.94,0.225,Low
531,2024-01-29,5,marketing,mid,54,64.0,0.256,0.892,5,3.08,34.3,0.0,0.1,40,0.349,4,0,0.886,40.57,0.192,Low
531,2024-02-05,6,marketing,mid,54,64.0,0.256,1.203,5,2.59,41.2,1.48,0.118,70,0.005,2,0,0.863,39.4,0.211,Low
531,2024-02-12,7,marketing,mid,54,64.0,0.256,1.174,6,2.82,42.3,1.85,0.197,53,0.186,5,0,0.905,39.89,0.217,Low
531,2024-02-19,8,marketing,mid,54,64.0,0.256,1.238,5,3.15,46.5,4.2,0.106,47,-0.128,4,0,0.877,37.97,0.281,Low
531,2024-02-26,9,marketing,mid,54,64.0,0.256,0.735,6,1.52,37.7,0.0,0.198,58,0.778,2,0,0.995,45.93,0.161,Low
531,2024-03-04,10,marketing,mid,54,64.0,0.256,0.71,9,1.51,47.2,0.0,0.264,30,0.401,5,0,0.915,45.73,0.17,Low
531,2024-03-11,11,marketing,mid,54,64.0,0.256,0.765,5,2.83,37.6,0.0,0.072,74,0.477,2,0,0.903,43.05,0.15,Low
531,2024-03-18,12,marketing,mid,54,64.0,0.256,1.278,5,3.66,42.7,3.63,0.137,56,0.057,4,0,0.96,39.67,0.196,Low
531,2024-03-25,13,marketing,mid,54,64.0,0.256,0.723,8,2.47,39.7,3.74,0.125,46,0.198,0,0,0.953,48.4,0.202,Low
531,2024-04-01,14,marketing,mid,54,64.0,0.256,1.278,6,2.8,39.3,0.0,0.063,34,0.362,2,0,0.814,43.15,0.142,Low
531,2024-04-08,15,marketing,mid,54,64.0,0.256,1.088,3,3.18,46.5,4.38,0.168,47,0.451,5,0,0.974,37.05,0.222,Low
531,2024-04-15,16,marketing,mid,54,64.0,0.256,1.556,3,3.39,44.2,4.31,0.048,43,0.219,3,0,0.855,37.09,0.237,Low
531,2024-04-22,17,marketing,mid,54,64.0,0.6536105643930916,1.472,3,4.48,49.1,12.85608459002921,0.112,50,-0.5432592217070028,8,0,0.5490771456763384,24.8,0.672,High
531,2024-04-29,18,marketing,mid,54,64.0,0.256,1.255,1,3.28,47.9,6.12,0.137,45,-0.083,6,0,0.796,27.85,0.325,Low
531,2024-05-06,19,marketing,mid,54,64.0,0.256,0.876,3,3.04,35.4,0.0,0.094,33,0.194,4,0,0.946,37.04,0.187,Low
531,2024-05-13,20,marketing,mid,54,64.0,0.256,1.742,0,4.78,48.5,9.76,0.029,36,0.403,6,0,0.658,27.94,0.403,Medium
532,2024-01-01,1,marketing,mid,54,63.4,0.113,0.966,3,3.19,40.1,0.33,0.094,56,0.48,2,1,0.931,39.41,0.159,Low
532,2024-01-08,2,marketing,mid,54,63.4,0.113,0.801,5,2.23,39.7,0.0,0.115,60,0.22,2,1,0.965,42.05,0.092,Low
532,2024-01-15,3,marketing,mid,54,63.4,0.113,1.5,3,4.91,46.1,2.88,0.166,59,0.212,3,0,0.802,34.48,0.187,Low
532,2024-01-22,4,marketing,mid,54,63.4,0.113,1.357,2,3.37,49.7,4.64,0.15,53,0.321,3,0,0.784,33.11,0.226,Low
532,2024-01-29,5,marketing,mid,54,63.4,0.113,1.037,3,2.36,41.4,1.55,0.119,48,0.634,3,0,1.0,40.26,0.147,Low
532,2024-02-05,6,marketing,mid,54,63.4,0.113,0.931,3,2.15,42.0,0.0,0.073,41,0.252,5,0,0.942,37.01,0.12,Low
532,2024-02-12,7,marketing,mid,54,63.4,0.113,1.227,4,2.59,44.2,6.02,0.1,55,-0.054,3,0,0.917,37.73,0.233,Low
532,2024-02-19,8,marketing,mid,54,63.4,0.113,1.235,4,3.36,47.7,7.76,0.179,33,0.254,3,0,0.909,37.97,0.263,Low
532,2024-02-26,9,marketing,mid,54,63.4,0.113,0.606,9,1.83,39.5,0.0,0.146,55,0.01,1,0,0.978,48.82,0.105,Low
532,2024-03-04,10,marketing,mid,54,63.4,0.113,0.934,5,1.74,42.9,0.0,0.149,39,0.831,0,0,0.958,45.67,0.088,Low
532,2024-03-11,11,marketing,mid,54,63.4,0.113,1.102,5,3.39,42.2,0.0,0.197,55,-0.057,1,0,0.941,39.66,0.102,Low
532,2024-03-18,12,marketing,mid,54,63.4,0.113,0.892,8,1.6,35.4,0.0,0.149,31,0.2,1,0,0.887,46.49,0.102,Low
532,2024-03-25,13,marketing,mid,54,63.4,0.113,0.511,10,1.88,41.3,0.0,0.101,54,0.728,4,0,0.93,52.49,0.09,Low
532,2024-04-01,14,marketing,mid,54,63.4,0.113,1.119,3,2.54,41.2,0.0,0.094,38,0.68,6,0,0.784,35.87,0.129,Low
532,2024-04-08,15,marketing,mid,54,63.4,0.113,1.298,6,4.31,40.8,1.42,0.043,79,0.328,3,0,0.862,43.42,0.139,Low
532,2024-04-15,16,marketing,mid,54,63.4,0.113,1.405,3,3.13,43.5,0.92,0.04,52,0.331,6,0,0.819,35.46,0.161,Low
532,2024-04-22,17,marketing,mid,54,63.4,0.113,1.397,2,2.23,50.3,6.52,0.043,50,0.524,3,0,0.955,38.3,0.259,Low
532,2024-04-29,18,marketing,mid,54,63.4,0.113,1.34,3,3.11,42.5,5.85,0.188,46,0.276,4,0,0.789,33.68,0.294,Low
532,2024-05-06,19,marketing,mid,54,63.4,0.113,1.432,4,3.41,46.1,1.1,0.128,44,-0.16,5,0,0.727,32.77,0.222,Low
532,2024-05-13,20,marketing,mid,54,63.4,0.113,1.174,0,3.41,44.5,0.0,0.218,34,0.262,5,1,0.817,27.37,0.206,Low
533,2024-01-01,1,support,mid,54,73.4,0.267,1.157,5,2.81,42.4,1.63,0.11,48,0.197,5,0,0.922,39.64,0.256,Low
533,2024-01-08,2,support,mid,54,73.4,0.267,1.606,3,4.72,45.8,6.05,0.155,47,0.311,6,0,0.838,33.92,0.371,Medium
533,2024-01-15,3,support,mid,54,73.4,0.267,1.29,3,2.91,47.5,6.12,0.184,21,0.124,3,0,0.766,33.23,0.414,Medium
533,2024-01-22,4,support,mid,54,73.4,0.267,1.278,2,3.58,41.3,2.94,0.226,57,-0.55,4,0,0.801,27.3,0.367,Medium
533,2024-01-29,5,support,mid,54,73.4,0.267,1.592,2,5.0,49.1,6.25,0.086,42,0.215,6,0,0.901,33.56,0.421,Medium
533,2024-02-05,6,support,mid,54,73.4,0.267,0.894,5,2.23,43.9,1.43,0.225,54,-0.108,0,0,0.913,39.15,0.341,Medium
533,2024-02-12,7,support,mid,54,73.4,0.267,0.976,4,3.03,37.8,0.14,0.121,70,0.255,3,0,0.976,39.84,0.29,Low
533,2024-02-19,8,support,mid,54,73.4,0.267,0.796,6,3.23,37.1,0.0,0.091,49,0.614,4,0,0.94,44.72,0.279,Low
533,2024-02-26,9,support,mid,54,73.4,0.267,0.861,5,1.19,38.5,0.0,0.212,38,0.542,3,0,0.812,39.33,0.295,Low
533,2024-03-04,10,support,mid,54,73.4,0.6692372682236487,1.065,0,2.53,42.1,14.792464455852294,0.138,58,-0.8377757202017792,3,0,0.6458570389313361,21.68,0.683,High
533,2024-03-11,11,support,mid,54,73.4,0.267,0.808,7,1.81,36.5,0.0,0.106,59,0.307,5,0,0.859,43.04,0.274,Low
533,2024-03-18,12,support,mid,54,73.4,0.267,0.569,6,1.37,41.5,0.0,0.282,64,-0.003,2,0,0.845,38.51,0.268,Low
533,2024-03-25,13,support,mid,54,73.4,0.267,0.886,5,2.16,41.0,2.62,0.213,30,-0.122,3,0,0.983,38.56,0.283,Low
533,2024-04-01,14,support,mid,54,73.4,0.267,1.218,5,4.09,44.5,1.56,0.22,35,0.395,3,0,0.827,38.7,0.28,Low
533,2024-04-08,15,support,mid,54,73.4,0.267,1.219,5,2.98,43.0,1.72,0.215,39,0.377,7,0,0.888,37.28,0.282,Low
533,2024-04-15,16,support,mid,54,73.4,0.267,1.112,5,3.24,45.8,3.03,0.076,70,0.358,4,1,0.838,40.26,0.299,Low
533,2024-04-22,17,support,mid,54,73.4,0.267,1.184,6,2.99,49.6,5.85,0.195,45,0.229,3,0,0.762,39.15,0.31,Low
533,2024-04-29,18,support,mid,54,73.4,0.267,1.8,1,4.83,55.4,14.17,0.049,52,0.116,6,0,0.701,28.73,0.44,Medium
533,2024-05-06,19,support,mid,54,73.4,0.267,0.863,4,2.42,41.2,0.0,0.057,39,0.323,4,0,0.965,40.39,0.188,Low
533,2024-05-13,20,support,mid,54,73.4,0.267,1.288,2,3.06,36.2,0.0,0.141,71,0.506,3,0,0.845,35.08,0.215,Low
534,2024-01-01,1,sales,mid,54,67.6,0.188,1.8,3,5.0,48.7,11.66,0.04,61,0.454,8,0,0.918,36.4,0.38,Medium
534,2024-01-08,2,sales,mid,54,67.6,0.188,1.312,1,4.03,38.1,0.0,0.161,55,0.355,7,0,0.806,29.24,0.254,Low
534,2024-01-15,3,sales,mid,54,67.6,0.5572715681296765,1.305,1,3.65,38.2,11.692745385376156,0.147,25,-0.3805924010357647,6,1,0.3560535868500815,19.61,0.656,Medium
534,2024-01-22,4,sales,mid,54,67.6,0.188,1.205,5,2.41,35.5,0.0,0.174,50,0.253,6,0,0.854,37.34,0.205,Low
534,2024-01-29,5,sales,mid,54,67.6,0.188,0.899,5,3.12,41.3,0.0,0.171,65,-0.165,7,1,0.938,35.96,0.213,Low
534,2024-02-05,6,sales,mid,54,67.6,0.188,1.281,5,3.17,43.4,3.98,0.152,60,0.579,2,0,0.85,41.57,0.232,Low
534,2024-02-12,7,sales,mid,54,67.6,0.188,1.068,4,2.43,42.8,0.0,0.09,41,0.287,4,0,0.906,38.85,0.158,Low
534,2024-02-19,8,sales,mid,54,67.6,0.188,0.846,2,1.99,40.0,0.0,0.103,35,-0.169,5,0,0.885,31.72,0.171,Low
534,2024-02-26,9,sales,mid,54,67.6,0.188,1.313,1,2.81,39.1,3.32,0.02,73,-0.02,7,0,0.937,31.44,0.216,Low
534,2024-03-04,10,sales,mid,54,67.6,0.188,0.765,3,1.72,39.1,0.0,0.161,62,0.349,3,0,0.853,36.0,0.167,Low
534,2024-03-11,11,sales,mid,54,67.6,0.188,0.73,5,2.31,44.6,0.0,0.131,51,0.422,7,0,1.0,40.43,0.128,Low
534,2024-03-18,12,sales,mid,54,67.6,0.188,0.633,4,1.53,35.7,0.0,0.179,65,0.254,2,0,0.934,38.93,0.12,Low
534,2024-03-25,13,sales,mid,54,67.6,0.188,0.888,1,2.44,42.2,3.08,0.16,48,0.608,3,0,1.0,35.76,0.164,Low
534,2024-04-01,14,sales,mid,54,67.6,0.188,1.128,1,2.67,46.1,3.38,0.084,57,0.435,2,0,0.877,34.79,0.185,Low
534,2024-04-08,15,sales,mid,54,67.6,0.188,1.114,5,3.05,40.3,0.2,0.206,41,-0.142,6,0,0.966,36.56,0.117,Low
